field_id,crop,time,fret_et,fret_eto,fret_etof
CA_31690,61,2024-09-15,1.376,6.52,0.211
CA_31690,61,2024-09-16,1.08,4.93,0.219
CA_31690,61,2024-09-17,1.047,4.57,0.229
CA_31690,61,2024-09-18,1.101,4.53,0.243
CA_31690,61,2024-09-19,1.184,4.66,0.254
CA_31690,61,2024-09-20,,,0.261
CA_31701,61,2024-09-13,0.43,5.44,0.079
CA_31701,61,2024-09-14,0.722,6.02,0.12
CA_31701,61,2024-09-15,0.812,6.5,0.125
CA_31701,61,2024-09-16,0.651,4.86,0.134
CA_31701,61,2024-09-17,0.673,4.58,0.147
CA_31701,61,2024-09-18,0.748,4.56,0.164
CA_31701,61,2024-09-19,0.857,4.66,0.184
CA_31701,61,2024-09-20,,,0.208
CA_31718,47,2024-09-13,0.668,4.31,0.155
CA_31718,47,2024-09-14,0.734,4.37,0.168
CA_31718,47,2024-09-15,0.737,4.55,0.162
CA_31718,47,2024-09-16,0.594,3.88,0.153
CA_31718,47,2024-09-17,0.535,3.74,0.143
CA_31718,47,2024-09-18,0.49,3.63,0.135
CA_31718,47,2024-09-19,0.422,3.25,0.13
CA_31718,47,2024-09-20,,,0.127
CA_31755,61,2024-09-13,0.122,4.52,0.027
CA_31755,61,2024-09-14,0.304,4.54,0.067
CA_31755,61,2024-09-15,0.323,4.68,0.069
CA_31755,61,2024-09-16,0.281,3.96,0.071
CA_31755,61,2024-09-17,0.271,3.71,0.073
CA_31755,61,2024-09-18,0.277,3.69,0.075
CA_31755,61,2024-09-19,0.249,3.23,0.077
CA_31755,61,2024-09-20,,,0.079
CA_31786,47,2024-09-13,0.93,4.15,0.224
CA_31786,47,2024-09-14,0.536,4.29,0.125
CA_31786,47,2024-09-15,0.573,4.48,0.128
CA_31786,47,2024-09-16,0.504,3.85,0.131
CA_31786,47,2024-09-17,0.475,3.52,0.135
CA_31786,47,2024-09-18,0.493,3.52,0.14
CA_31786,47,2024-09-19,0.463,3.24,0.143
CA_31786,47,2024-09-20,,,0.146
CA_31820,241,2024-09-13,0.771,4.26,0.181
CA_31820,241,2024-09-14,0.147,4.31,0.034
CA_31820,241,2024-09-15,0.186,4.44,0.042
CA_31820,241,2024-09-16,0.192,3.7,0.052
CA_31820,241,2024-09-17,0.228,3.62,0.063
CA_31820,241,2024-09-18,0.256,3.5,0.073
CA_31820,241,2024-09-19,0.25,3.12,0.08
CA_31820,241,2024-09-20,,,0.085
CA_31840,47,2024-09-13,0.566,4.72,0.12
CA_31840,47,2024-09-14,3.332,4.7,0.709
CA_31840,47,2024-09-15,3.511,4.85,0.724
CA_31840,47,2024-09-16,2.981,4.05,0.736
CA_31840,47,2024-09-17,2.794,3.76,0.743
CA_31840,47,2024-09-18,2.835,3.79,0.748
CA_31840,47,2024-09-19,2.456,3.27,0.751
CA_31840,47,2024-09-20,,,0.753
CA_31844,36,2024-09-13,0.265,4.21,0.063
CA_31844,36,2024-09-14,0.556,4.34,0.128
CA_31844,36,2024-09-15,0.628,4.52,0.139
CA_31844,36,2024-09-16,0.598,3.88,0.154
CA_31844,36,2024-09-17,0.638,3.73,0.171
CA_31844,36,2024-09-18,0.682,3.57,0.191
CA_31844,36,2024-09-19,0.684,3.32,0.206
CA_31844,36,2024-09-20,,,0.216
CA_31913,47,2024-09-13,3.016,4.26,0.708
CA_31913,47,2024-09-14,3.758,4.32,0.87
CA_31913,47,2024-09-15,3.69,4.44,0.831
CA_31913,47,2024-09-16,2.862,3.66,0.782
CA_31913,47,2024-09-17,2.621,3.62,0.724
CA_31913,47,2024-09-18,2.386,3.54,0.674
CA_31913,47,2024-09-19,1.903,3.02,0.63
CA_31913,47,2024-09-20,,,0.593
CA_31934,61,2024-09-13,0.292,4.43,0.066
CA_31934,61,2024-09-14,0.65,4.33,0.15
CA_31934,61,2024-09-15,0.675,4.56,0.148
CA_31934,61,2024-09-16,0.544,3.63,0.15
CA_31934,61,2024-09-17,0.551,3.58,0.154
CA_31934,61,2024-09-18,0.58,3.58,0.162
CA_31934,61,2024-09-19,0.499,2.9,0.172
CA_31934,61,2024-09-20,,,0.184
CA_31940,36,2024-09-13,1.948,4.3,0.453
CA_31940,36,2024-09-14,2.596,4.4,0.59
CA_31940,36,2024-09-15,2.869,4.54,0.632
CA_31940,36,2024-09-16,2.556,3.82,0.669
CA_31940,36,2024-09-17,2.577,3.66,0.704
CA_31940,36,2024-09-18,2.609,3.55,0.735
CA_31940,36,2024-09-19,2.416,3.17,0.762
CA_31940,36,2024-09-20,,,0.786
CA_31969,241,2024-09-13,4.366,4.26,1.025
CA_31969,241,2024-09-14,3.875,4.33,0.895
CA_31969,241,2024-09-15,3.889,4.48,0.868
CA_31969,241,2024-09-16,3.117,3.76,0.829
CA_31969,241,2024-09-17,2.867,3.68,0.779
CA_31969,241,2024-09-18,2.57,3.58,0.718
CA_31969,241,2024-09-19,2.077,3.22,0.645
CA_31969,241,2024-09-20,,,0.561
CA_31972,47,2024-09-13,0.455,4.46,0.102
CA_31972,47,2024-09-14,0.529,4.48,0.118
CA_31972,47,2024-09-15,0.522,4.62,0.113
CA_31972,47,2024-09-16,0.428,3.96,0.108
CA_31972,47,2024-09-17,0.365,3.65,0.1
CA_31972,47,2024-09-18,0.353,3.68,0.096
CA_31972,47,2024-09-19,0.302,3.25,0.093
CA_31972,47,2024-09-20,,,0.092
CA_31986,61,2024-09-13,0.222,4.18,0.053
CA_31986,61,2024-09-14,0.4,4.35,0.092
CA_31986,61,2024-09-15,0.504,4.38,0.115
CA_31986,61,2024-09-16,0.5,3.76,0.133
CA_31986,61,2024-09-17,0.541,3.68,0.147
CA_31986,61,2024-09-18,0.552,3.54,0.156
CA_31986,61,2024-09-19,0.522,3.24,0.161
CA_31986,61,2024-09-20,,,0.161
CA_31990,47,2024-09-13,3.858,4.1,0.941
CA_31990,47,2024-09-14,3.473,4.21,0.825
CA_31990,47,2024-09-15,3.502,4.25,0.824
CA_31990,47,2024-09-16,2.876,3.49,0.824
CA_31990,47,2024-09-17,2.859,3.47,0.824
CA_31990,47,2024-09-18,2.798,3.4,0.823
CA_31990,47,2024-09-19,2.507,3.05,0.822
CA_31990,47,2024-09-20,,,0.822
CA_31996,75,2024-09-13,2.988,4.15,0.72
CA_31996,75,2024-09-14,2.557,4.29,0.596
CA_31996,75,2024-09-15,2.679,4.48,0.598
CA_31996,75,2024-09-16,2.318,3.85,0.602
CA_31996,75,2024-09-17,2.137,3.52,0.607
CA_31996,75,2024-09-18,2.161,3.52,0.614
CA_31996,75,2024-09-19,2.006,3.24,0.619
CA_31996,75,2024-09-20,,,0.622
CA_32028,61,2024-09-13,0.707,5.4,0.131
CA_32028,61,2024-09-14,0.887,5.95,0.149
CA_32028,61,2024-09-15,1.041,6.59,0.158
CA_32028,61,2024-09-16,0.843,4.93,0.171
CA_32028,61,2024-09-17,0.855,4.57,0.187
CA_32028,61,2024-09-18,0.892,4.55,0.196
CA_32028,61,2024-09-19,0.964,4.75,0.203
CA_32028,61,2024-09-20,,,0.207
CA_32040,61,2024-09-12,,5.18,
CA_32040,61,2024-09-13,0.405,4.66,0.087
CA_32040,61,2024-09-14,0.667,5.38,0.124
CA_32040,61,2024-09-15,0.708,5.71,0.124
CA_32040,61,2024-09-16,0.603,4.6,0.131
CA_32040,61,2024-09-17,0.651,4.46,0.146
CA_32040,61,2024-09-18,0.692,4.35,0.159
CA_32040,61,2024-09-19,,,0.168
CA_32040,61,2024-09-20,,,0.175
CA_32043,61,2024-09-13,0.01,5.24,0.002
CA_32043,61,2024-09-14,0.372,5.9,0.063
CA_32043,61,2024-09-15,0.326,6.52,0.05
CA_32043,61,2024-09-16,0.206,5.02,0.041
CA_32043,61,2024-09-17,0.158,4.4,0.036
CA_32043,61,2024-09-18,0.157,4.36,0.036
CA_32043,61,2024-09-19,0.18,4.5,0.04
CA_32043,61,2024-09-20,,,0.048
CA_32080,75,2024-09-13,2.86,4.25,0.673
CA_32080,75,2024-09-14,1.917,4.28,0.448
CA_32080,75,2024-09-15,1.998,4.41,0.453
CA_32080,75,2024-09-16,1.632,3.54,0.461
CA_32080,75,2024-09-17,1.659,3.5,0.474
CA_32080,75,2024-09-18,1.744,3.56,0.49
CA_32080,75,2024-09-19,1.446,2.87,0.504
CA_32080,75,2024-09-20,,,0.516
CA_32082,61,2024-09-13,4.411,4.35,1.014
CA_32082,61,2024-09-14,4.066,4.42,0.92
CA_32082,61,2024-09-15,4.191,4.59,0.913
CA_32082,61,2024-09-16,3.447,3.83,0.9
CA_32082,61,2024-09-17,3.228,3.66,0.882
CA_32082,61,2024-09-18,3.085,3.6,0.857
CA_32082,61,2024-09-19,2.622,3.17,0.827
CA_32082,61,2024-09-20,,,0.791
CA_32084,241,2024-09-13,0.897,4.6,0.195
CA_32084,241,2024-09-14,0.466,4.52,0.103
CA_32084,241,2024-09-15,0.423,4.7,0.09
CA_32084,241,2024-09-16,0.332,3.95,0.084
CA_32084,241,2024-09-17,0.322,3.75,0.086
CA_32084,241,2024-09-18,0.325,3.69,0.088
CA_32084,241,2024-09-19,0.291,3.23,0.09
CA_32084,241,2024-09-20,,,0.093
CA_32085,47,2024-09-13,0.526,4.31,0.122
CA_32085,47,2024-09-14,0.609,4.38,0.139
CA_32085,47,2024-09-15,0.645,4.51,0.143
CA_32085,47,2024-09-16,0.543,3.72,0.146
CA_32085,47,2024-09-17,0.557,3.74,0.149
CA_32085,47,2024-09-18,0.536,3.57,0.15
CA_32085,47,2024-09-19,0.48,3.2,0.15
CA_32085,47,2024-09-20,,,0.15
CA_32109,36,2024-09-13,1.085,4.14,0.262
CA_32109,36,2024-09-14,3.612,4.25,0.85
CA_32109,36,2024-09-15,3.767,4.33,0.87
CA_32109,36,2024-09-16,3.297,3.7,0.891
CA_32109,36,2024-09-17,3.239,3.54,0.915
CA_32109,36,2024-09-18,3.243,3.45,0.94
CA_32109,36,2024-09-19,2.941,3.08,0.955
CA_32109,36,2024-09-20,,,0.961
CA_32152,47,2024-09-13,4.272,4.1,1.042
CA_32152,47,2024-09-14,3.638,4.22,0.862
CA_32152,47,2024-09-15,3.72,4.32,0.861
CA_32152,47,2024-09-16,3.162,3.69,0.857
CA_32152,47,2024-09-17,2.931,3.44,0.852
CA_32152,47,2024-09-18,2.865,3.39,0.845
CA_32152,47,2024-09-19,2.611,3.12,0.837
CA_32152,47,2024-09-20,,,0.827
CA_32157,61,2024-09-13,0.03,4.3,0.007
CA_32157,61,2024-09-14,0.177,4.42,0.04
CA_32157,61,2024-09-15,0.184,4.5,0.041
CA_32157,61,2024-09-16,0.16,3.91,0.041
CA_32157,61,2024-09-17,0.159,3.78,0.042
CA_32157,61,2024-09-18,0.155,3.68,0.042
CA_32157,61,2024-09-19,0.143,3.4,0.042
CA_32157,61,2024-09-20,,,0.042
CA_32179,36,2024-09-13,4.431,4.24,1.045
CA_32179,36,2024-09-14,3.728,4.32,0.863
CA_32179,36,2024-09-15,3.814,4.45,0.857
CA_32179,36,2024-09-16,3.084,3.62,0.852
CA_32179,36,2024-09-17,3.138,3.7,0.848
CA_32179,36,2024-09-18,3.02,3.57,0.846
CA_32179,36,2024-09-19,2.642,3.13,0.844
CA_32179,36,2024-09-20,,,0.844
CA_32226,61,2024-09-12,,4.91,
CA_32226,61,2024-09-13,0.786,4.39,0.179
CA_32226,61,2024-09-14,0.045,4.96,0.009
CA_32226,61,2024-09-15,0.056,5.13,0.011
CA_32226,61,2024-09-16,0.05,4.19,0.012
CA_32226,61,2024-09-17,0.049,4.09,0.012
CA_32226,61,2024-09-18,0.051,3.95,0.013
CA_32226,61,2024-09-19,,,0.012
CA_32226,61,2024-09-20,,,0.012
CA_32249,36,2024-09-13,3.003,4.23,0.71
CA_32249,36,2024-09-14,4.084,4.25,0.961
CA_32249,36,2024-09-15,4.289,4.44,0.966
CA_32249,36,2024-09-16,3.647,3.76,0.97
CA_32249,36,2024-09-17,3.477,3.57,0.974
CA_32249,36,2024-09-18,3.446,3.52,0.979
CA_32249,36,2024-09-19,2.988,3.04,0.983
CA_32249,36,2024-09-20,,,0.988
CA_32260,61,2024-09-13,0.966,4.11,0.235
CA_32260,61,2024-09-14,0.863,4.25,0.203
CA_32260,61,2024-09-15,0.834,4.32,0.193
CA_32260,61,2024-09-16,0.673,3.66,0.184
CA_32260,61,2024-09-17,0.614,3.51,0.175
CA_32260,61,2024-09-18,0.568,3.4,0.167
CA_32260,61,2024-09-19,0.483,3.02,0.16
CA_32260,61,2024-09-20,,,0.153
CA_32269,61,2024-09-13,0.523,4.47,0.117
CA_32269,61,2024-09-14,0.035,5.06,0.007
CA_32269,61,2024-09-15,0.033,5.49,0.006
CA_32269,61,2024-09-16,0.023,4.68,0.005
CA_32269,61,2024-09-17,0.02,3.99,0.005
CA_32269,61,2024-09-18,0.016,4.0,0.004
CA_32269,61,2024-09-19,0.016,3.88,0.004
CA_32269,61,2024-09-20,,,0.003
CA_32282,47,2024-09-13,0.111,4.84,0.023
CA_32282,47,2024-09-14,0.36,4.62,0.078
CA_32282,47,2024-09-15,0.411,5.01,0.082
CA_32282,47,2024-09-16,0.348,3.95,0.088
CA_32282,47,2024-09-17,0.369,3.88,0.095
CA_32282,47,2024-09-18,0.396,3.81,0.104
CA_32282,47,2024-09-19,0.359,3.23,0.111
CA_32282,47,2024-09-20,,,0.114
CA_32302,47,2024-09-13,2.202,4.21,0.523
CA_32302,47,2024-09-14,3.867,4.35,0.889
CA_32302,47,2024-09-15,4.014,4.45,0.902
CA_32302,47,2024-09-16,3.464,3.79,0.914
CA_32302,47,2024-09-17,3.398,3.67,0.926
CA_32302,47,2024-09-18,3.313,3.54,0.936
CA_32302,47,2024-09-19,3.024,3.2,0.945
CA_32302,47,2024-09-20,,,0.952
CA_32388,61,2024-09-13,0.578,4.62,0.125
CA_32388,61,2024-09-14,1.817,4.39,0.414
CA_32388,61,2024-09-15,1.953,4.74,0.412
CA_32388,61,2024-09-16,1.558,3.8,0.41
CA_32388,61,2024-09-17,1.477,3.62,0.408
CA_32388,61,2024-09-18,1.462,3.6,0.406
CA_32388,61,2024-09-19,1.211,2.99,0.405
CA_32388,61,2024-09-20,,,0.404
CA_32404,47,2024-09-13,3.732,4.34,0.86
CA_32404,47,2024-09-14,3.119,4.32,0.722
CA_32404,47,2024-09-15,3.253,4.53,0.718
CA_32404,47,2024-09-16,2.671,3.73,0.716
CA_32404,47,2024-09-17,2.613,3.65,0.716
CA_32404,47,2024-09-18,2.588,3.6,0.719
CA_32404,47,2024-09-19,2.186,3.04,0.719
CA_32404,47,2024-09-20,,,0.718
CA_32411,61,2024-09-13,0.376,4.23,0.089
CA_32411,61,2024-09-14,0.324,4.26,0.076
CA_32411,61,2024-09-15,0.319,4.43,0.072
CA_32411,61,2024-09-16,0.263,3.76,0.07
CA_32411,61,2024-09-17,0.254,3.58,0.071
CA_32411,61,2024-09-18,0.262,3.54,0.074
CA_32411,61,2024-09-19,0.237,3.04,0.078
CA_32411,61,2024-09-20,,,0.086
CA_32417,61,2024-09-13,1.993,4.69,0.425
CA_32417,61,2024-09-14,1.108,4.58,0.242
CA_32417,61,2024-09-15,1.125,4.87,0.231
CA_32417,61,2024-09-16,0.855,3.92,0.218
CA_32417,61,2024-09-17,0.763,3.74,0.204
CA_32417,61,2024-09-18,0.765,3.68,0.208
CA_32417,61,2024-09-19,0.666,3.14,0.212
CA_32417,61,2024-09-20,,,0.216
CA_32418,47,2024-09-13,3.047,4.68,0.651
CA_32418,47,2024-09-14,0.243,4.59,0.053
CA_32418,47,2024-09-15,0.244,4.78,0.051
CA_32418,47,2024-09-16,0.195,3.97,0.049
CA_32418,47,2024-09-17,0.181,3.77,0.048
CA_32418,47,2024-09-18,0.18,3.76,0.048
CA_32418,47,2024-09-19,0.155,3.23,0.048
CA_32418,47,2024-09-20,,,0.048
CA_32436,61,2024-09-13,0.791,4.12,0.192
CA_32436,61,2024-09-14,0.711,4.21,0.169
CA_32436,61,2024-09-15,0.76,4.55,0.167
CA_32436,61,2024-09-16,0.619,3.8,0.163
CA_32436,61,2024-09-17,0.567,3.59,0.158
CA_32436,61,2024-09-18,0.523,3.42,0.153
CA_32436,61,2024-09-19,0.483,3.24,0.149
CA_32436,61,2024-09-20,,,0.146
CA_32452,241,2024-09-13,1.056,4.42,0.239
CA_32452,241,2024-09-14,0.976,4.5,0.217
CA_32452,241,2024-09-15,0.982,4.61,0.213
CA_32452,241,2024-09-16,0.823,3.88,0.212
CA_32452,241,2024-09-17,0.793,3.76,0.211
CA_32452,241,2024-09-18,0.786,3.69,0.213
CA_32452,241,2024-09-19,0.689,3.19,0.216
CA_32452,241,2024-09-20,,,0.22
CA_32457,61,2024-09-13,1.108,4.56,0.243
CA_32457,61,2024-09-14,0.955,4.32,0.221
CA_32457,61,2024-09-15,1.031,4.75,0.217
CA_32457,61,2024-09-16,0.79,3.71,0.213
CA_32457,61,2024-09-17,0.75,3.59,0.209
CA_32457,61,2024-09-18,0.733,3.56,0.206
CA_32457,61,2024-09-19,0.602,2.98,0.202
CA_32457,61,2024-09-20,,,0.198
CA_32491,47,2024-09-12,1.867,4.61,0.405
CA_32491,47,2024-09-13,2.069,4.43,0.467
CA_32491,47,2024-09-14,2.125,4.57,0.465
CA_32491,47,2024-09-15,2.102,4.53,0.464
CA_32491,47,2024-09-16,1.635,3.54,0.462
CA_32491,47,2024-09-17,1.609,3.49,0.461
CA_32491,47,2024-09-18,1.684,3.66,0.46
CA_32491,47,2024-09-19,,,0.46
CA_32508,61,2024-09-13,0.134,4.31,0.031
CA_32508,61,2024-09-14,0.004,4.38,0.001
CA_32508,61,2024-09-15,0.004,4.49,0.001
CA_32508,61,2024-09-16,0.004,3.87,0.001
CA_32508,61,2024-09-17,0.004,3.66,0.001
CA_32508,61,2024-09-18,0.004,3.61,0.001
CA_32508,61,2024-09-19,0.003,3.22,0.001
CA_32508,61,2024-09-20,,,0.001
CA_32521,61,2024-09-13,0.209,5.51,0.038
CA_32521,61,2024-09-14,0.426,6.08,0.07
CA_32521,61,2024-09-15,0.407,6.56,0.062
CA_32521,61,2024-09-16,0.269,4.98,0.054
CA_32521,61,2024-09-17,0.264,4.56,0.058
CA_32521,61,2024-09-18,0.284,4.58,0.062
CA_32521,61,2024-09-19,0.312,4.73,0.066
CA_32521,61,2024-09-20,,,0.07
CA_32595,47,2024-09-13,4.37,4.13,1.058
CA_32595,47,2024-09-14,0.639,4.29,0.149
CA_32595,47,2024-09-15,0.606,4.39,0.138
CA_32595,47,2024-09-16,0.464,3.71,0.125
CA_32595,47,2024-09-17,0.388,3.56,0.109
CA_32595,47,2024-09-18,0.331,3.41,0.097
CA_32595,47,2024-09-19,0.271,3.12,0.087
CA_32595,47,2024-09-20,,,0.081
CA_32601,61,2024-09-13,0.214,5.09,0.042
CA_32601,61,2024-09-14,0.53,5.52,0.096
CA_32601,61,2024-09-15,0.624,6.18,0.101
CA_32601,61,2024-09-16,0.509,4.76,0.107
CA_32601,61,2024-09-17,0.503,4.37,0.115
CA_32601,61,2024-09-18,0.538,4.27,0.126
CA_32601,61,2024-09-19,0.579,4.35,0.133
CA_32601,61,2024-09-20,,,0.139
CA_32637,47,2024-09-13,0.552,4.8,0.115
CA_32637,47,2024-09-14,0.626,4.6,0.136
CA_32637,47,2024-09-15,0.631,4.82,0.131
CA_32637,47,2024-09-16,0.481,3.82,0.126
CA_32637,47,2024-09-17,0.451,3.67,0.123
CA_32637,47,2024-09-18,0.438,3.65,0.12
CA_32637,47,2024-09-19,0.358,3.06,0.117
CA_32637,47,2024-09-20,,,0.116
CA_32667,61,2024-09-13,0.047,4.65,0.01
CA_32667,61,2024-09-14,0.039,4.84,0.008
CA_32667,61,2024-09-15,0.038,5.48,0.007
CA_32667,61,2024-09-16,0.025,4.21,0.006
CA_32667,61,2024-09-17,0.02,3.92,0.005
CA_32667,61,2024-09-18,0.019,3.85,0.005
CA_32667,61,2024-09-19,0.02,3.95,0.005
CA_32667,61,2024-09-20,,,0.006
CA_32686,61,2024-09-13,0.638,4.8,0.133
CA_32686,61,2024-09-14,0.485,4.62,0.105
CA_32686,61,2024-09-15,0.557,4.97,0.112
CA_32686,61,2024-09-16,0.487,3.96,0.123
CA_32686,61,2024-09-17,0.534,3.87,0.138
CA_32686,61,2024-09-18,0.585,3.75,0.156
CA_32686,61,2024-09-19,0.509,3.26,0.156
CA_32686,61,2024-09-20,,,0.153
CA_32692,61,2024-09-13,0.197,4.69,0.042
CA_32692,61,2024-09-14,0.151,4.59,0.033
CA_32692,61,2024-09-15,0.164,4.83,0.034
CA_32692,61,2024-09-16,0.138,3.95,0.035
CA_32692,61,2024-09-17,0.139,3.75,0.037
CA_32692,61,2024-09-18,0.147,3.77,0.039
CA_32692,61,2024-09-19,0.134,3.28,0.041
CA_32692,61,2024-09-20,,,0.043
CA_32712,61,2024-09-13,0.478,4.98,0.096
CA_32712,61,2024-09-14,1.013,4.87,0.208
CA_32712,61,2024-09-15,1.117,5.22,0.214
CA_32712,61,2024-09-16,0.905,4.06,0.223
CA_32712,61,2024-09-17,0.91,3.89,0.234
CA_32712,61,2024-09-18,0.955,3.85,0.248
CA_32712,61,2024-09-19,0.858,3.3,0.26
CA_32712,61,2024-09-20,,,0.269
CA_32744,37,2024-09-13,5.638,6.51,0.866
CA_32744,37,2024-09-14,3.83,6.32,0.606
CA_32744,37,2024-09-15,4.208,7.06,0.596
CA_32744,37,2024-09-16,2.845,4.79,0.594
CA_32744,37,2024-09-17,3.45,5.75,0.6
CA_32744,37,2024-09-18,3.1,5.04,0.615
CA_32744,37,2024-09-19,2.852,4.57,0.624
CA_32744,37,2024-09-20,,,0.629
CA_32783,61,2024-09-13,0.748,4.48,0.167
CA_32783,61,2024-09-14,0.898,4.34,0.207
CA_32783,61,2024-09-15,0.874,4.55,0.192
CA_32783,61,2024-09-16,0.648,3.68,0.176
CA_32783,61,2024-09-17,0.576,3.6,0.16
CA_32783,61,2024-09-18,0.503,3.54,0.142
CA_32783,61,2024-09-19,0.37,3.01,0.123
CA_32783,61,2024-09-20,,,0.103
CA_32790,61,2024-09-13,0.682,4.98,0.137
CA_32790,61,2024-09-14,0.784,4.87,0.161
CA_32790,61,2024-09-15,0.856,5.22,0.164
CA_32790,61,2024-09-16,0.686,4.06,0.169
CA_32790,61,2024-09-17,0.689,3.89,0.177
CA_32790,61,2024-09-18,0.724,3.85,0.188
CA_32790,61,2024-09-19,0.634,3.3,0.192
CA_32790,61,2024-09-20,,,0.193
CA_32818,61,2024-09-12,,4.3,
CA_32818,61,2024-09-13,0.013,4.18,0.003
CA_32818,61,2024-09-14,0.078,4.31,0.018
CA_32818,61,2024-09-15,0.062,4.45,0.014
CA_32818,61,2024-09-16,0.045,3.71,0.012
CA_32818,61,2024-09-17,0.034,3.78,0.009
CA_32818,61,2024-09-18,0.029,3.63,0.008
CA_32818,61,2024-09-19,,,0.006
CA_32818,61,2024-09-20,,,0.005
CA_32828,61,2024-09-13,0.491,4.16,0.118
CA_32828,61,2024-09-14,1.069,4.26,0.251
CA_32828,61,2024-09-15,1.059,4.47,0.237
CA_32828,61,2024-09-16,0.848,3.77,0.225
CA_32828,61,2024-09-17,0.76,3.55,0.214
CA_32828,61,2024-09-18,0.701,3.42,0.205
CA_32828,61,2024-09-19,0.63,3.18,0.198
CA_32828,61,2024-09-20,,,0.192
CA_32851,47,2024-09-13,1.063,4.6,0.231
CA_32851,47,2024-09-14,0.758,4.43,0.171
CA_32851,47,2024-09-15,0.762,4.76,0.16
CA_32851,47,2024-09-16,0.568,3.74,0.152
CA_32851,47,2024-09-17,0.532,3.62,0.147
CA_32851,47,2024-09-18,0.51,3.54,0.144
CA_32851,47,2024-09-19,0.439,3.05,0.144
CA_32851,47,2024-09-20,,,0.146
CA_32871,47,2024-09-13,2.195,4.9,0.448
CA_32871,47,2024-09-14,0.992,4.77,0.208
CA_32871,47,2024-09-15,0.998,4.99,0.2
CA_32871,47,2024-09-16,0.72,3.69,0.195
CA_32871,47,2024-09-17,0.716,3.75,0.191
CA_32871,47,2024-09-18,0.684,3.64,0.188
CA_32871,47,2024-09-19,0.562,3.04,0.185
CA_32871,47,2024-09-20,,,0.183
CA_32878,47,2024-09-13,0.301,5.28,0.057
CA_32878,47,2024-09-14,0.382,5.88,0.065
CA_32878,47,2024-09-15,0.38,6.55,0.058
CA_32878,47,2024-09-16,0.288,4.96,0.058
CA_32878,47,2024-09-17,0.302,4.44,0.068
CA_32878,47,2024-09-18,0.379,4.41,0.086
CA_32878,47,2024-09-19,0.52,4.6,0.113
CA_32878,47,2024-09-20,,,0.149
CA_32887,82,2024-09-13,1.365,5.0,0.273
CA_32887,82,2024-09-14,1.11,4.87,0.228
CA_32887,82,2024-09-15,1.154,5.13,0.225
CA_32887,82,2024-09-16,0.891,4.03,0.221
CA_32887,82,2024-09-17,0.852,3.91,0.218
CA_32887,82,2024-09-18,0.839,3.92,0.214
CA_32887,82,2024-09-19,0.697,3.32,0.21
CA_32887,82,2024-09-20,,,0.206
CA_32900,61,2024-09-13,0.804,4.65,0.173
CA_32900,61,2024-09-14,1.373,4.92,0.279
CA_32900,61,2024-09-15,1.598,5.55,0.288
CA_32900,61,2024-09-16,1.348,4.48,0.301
CA_32900,61,2024-09-17,1.284,4.0,0.321
CA_32900,61,2024-09-18,1.398,4.04,0.346
CA_32900,61,2024-09-19,1.468,4.01,0.366
CA_32900,61,2024-09-20,,,0.382
CA_32932,61,2024-09-13,1.935,4.72,0.41
CA_32932,61,2024-09-14,1.711,4.7,0.364
CA_32932,61,2024-09-15,1.775,4.85,0.366
CA_32932,61,2024-09-16,1.494,4.05,0.369
CA_32932,61,2024-09-17,1.406,3.76,0.374
CA_32932,61,2024-09-18,1.433,3.79,0.378
CA_32932,61,2024-09-19,1.246,3.27,0.381
CA_32932,61,2024-09-20,,,0.381
CA_32968,61,2024-09-12,,4.66,
CA_32968,61,2024-09-13,1.321,4.22,0.313
CA_32968,61,2024-09-14,0.933,4.34,0.215
CA_32968,61,2024-09-15,0.969,4.53,0.214
CA_32968,61,2024-09-16,0.758,3.61,0.21
CA_32968,61,2024-09-17,0.743,3.64,0.204
CA_32968,61,2024-09-18,0.729,3.7,0.197
CA_32968,61,2024-09-19,,,0.191
CA_32968,61,2024-09-20,,,0.185
CA_32969,47,2024-09-13,1.218,4.95,0.246
CA_32969,47,2024-09-14,0.718,4.92,0.146
CA_32969,47,2024-09-15,0.741,5.01,0.148
CA_32969,47,2024-09-16,0.561,3.74,0.15
CA_32969,47,2024-09-17,0.578,3.78,0.153
CA_32969,47,2024-09-18,0.59,3.76,0.157
CA_32969,47,2024-09-19,0.494,3.09,0.16
CA_32969,47,2024-09-20,,,0.164
CA_32989,47,2024-09-13,0.817,4.3,0.19
CA_32989,47,2024-09-14,0.572,4.3,0.133
CA_32989,47,2024-09-15,0.604,4.54,0.133
CA_32989,47,2024-09-16,0.505,3.71,0.136
CA_32989,47,2024-09-17,0.513,3.59,0.143
CA_32989,47,2024-09-18,0.558,3.65,0.153
CA_32989,47,2024-09-19,0.501,3.11,0.161
CA_32989,47,2024-09-20,,,0.166
CA_33008,75,2024-09-13,3.203,4.34,0.738
CA_33008,75,2024-09-14,4.308,4.24,1.016
CA_33008,75,2024-09-15,4.657,4.53,1.028
CA_33008,75,2024-09-16,3.827,3.69,1.037
CA_33008,75,2024-09-17,3.765,3.61,1.043
CA_33008,75,2024-09-18,3.77,3.59,1.05
CA_33008,75,2024-09-19,3.182,3.01,1.057
CA_33008,75,2024-09-20,,,1.064
CA_33012,61,2024-09-12,,4.55,
CA_33012,61,2024-09-13,0.405,4.35,0.093
CA_33012,61,2024-09-14,0.475,4.57,0.104
CA_33012,61,2024-09-15,0.494,4.53,0.109
