time,fret_eto,field_id,crop
2024-10-08,2.73,CA_253764,47
2024-10-09,2.41,CA_253764,47
2024-10-10,2.12,CA_253764,47
2024-10-11,2.42,CA_253764,47
2024-10-12,2.38,CA_253764,47
2024-10-13,2.32,CA_253764,47
2024-10-07,2.43,CA_253756,47
2024-10-08,2.13,CA_253756,47
2024-10-09,1.73,CA_253756,47
2024-10-10,1.57,CA_253756,47
2024-10-11,1.87,CA_253756,47
2024-10-12,1.87,CA_253756,47
2024-10-13,1.83,CA_253756,47
2024-10-07,2.7,CA_253734,47
2024-10-08,2.28,CA_253734,47
2024-10-09,2.01,CA_253734,47
2024-10-10,1.79,CA_253734,47
2024-10-11,2.08,CA_253734,47
2024-10-12,2.11,CA_253734,47
2024-10-13,2.01,CA_253734,47
2024-10-07,2.74,CA_253717,47
2024-10-08,2.31,CA_253717,47
2024-10-09,2.01,CA_253717,47
2024-10-10,1.79,CA_253717,47
2024-10-11,2.05,CA_253717,47
2024-10-12,2.07,CA_253717,47
2024-10-13,2.03,CA_253717,47
2024-10-07,3.19,CA_253715,47
2024-10-08,2.68,CA_253715,47
2024-10-09,2.28,CA_253715,47
2024-10-10,2.0,CA_253715,47
2024-10-11,2.28,CA_253715,47
2024-10-12,2.35,CA_253715,47
2024-10-13,2.23,CA_253715,47
2024-10-07,2.63,CA_253711,47
2024-10-08,2.21,CA_253711,47
2024-10-09,1.87,CA_253711,47
2024-10-10,1.68,CA_253711,47
2024-10-11,2.01,CA_253711,47
2024-10-12,2.01,CA_253711,47
2024-10-13,1.91,CA_253711,47
2024-10-07,3.24,CA_253663,47
2024-10-08,2.82,CA_253663,47
2024-10-09,2.29,CA_253663,47
2024-10-10,2.09,CA_253663,47
2024-10-11,2.45,CA_253663,47
2024-10-12,2.28,CA_253663,47
2024-10-13,2.29,CA_253663,47
2024-10-07,3.65,CA_253662,47
2024-10-08,3.14,CA_253662,47
2024-10-09,2.71,CA_253662,47
2024-10-10,2.34,CA_253662,47
2024-10-11,2.6,CA_253662,47
2024-10-12,2.64,CA_253662,47
2024-10-13,2.62,CA_253662,47
2024-10-07,2.93,CA_253638,47
2024-10-08,2.47,CA_253638,47
2024-10-09,2.16,CA_253638,47
2024-10-10,1.94,CA_253638,47
2024-10-11,2.18,CA_253638,47
2024-10-12,2.23,CA_253638,47
2024-10-13,2.16,CA_253638,47
2024-10-07,2.8,CA_253625,47
2024-10-08,2.34,CA_253625,47
2024-10-09,2.05,CA_253625,47
2024-10-10,1.78,CA_253625,47
2024-10-11,2.18,CA_253625,47
2024-10-12,2.11,CA_253625,47
2024-10-13,2.07,CA_253625,47
2024-10-07,2.58,CA_253621,47
2024-10-08,2.17,CA_253621,47
2024-10-09,1.86,CA_253621,47
2024-10-10,1.63,CA_253621,47
2024-10-11,2.0,CA_253621,47
2024-10-12,2.01,CA_253621,47
2024-10-13,1.89,CA_253621,47
2024-10-07,2.34,CA_253611,47
2024-10-08,1.92,CA_253611,47
2024-10-09,1.65,CA_253611,47
2024-10-10,1.52,CA_253611,47
2024-10-11,1.88,CA_253611,47
2024-10-12,1.83,CA_253611,47
2024-10-13,1.7,CA_253611,47
2024-10-07,2.94,CA_253596,47
2024-10-08,2.45,CA_253596,47
2024-10-09,2.14,CA_253596,47
2024-10-10,1.93,CA_253596,47
2024-10-11,2.19,CA_253596,47
2024-10-12,2.21,CA_253596,47
2024-10-13,2.14,CA_253596,47
2024-10-07,3.51,CA_253591,47
2024-10-08,2.99,CA_253591,47
2024-10-09,2.51,CA_253591,47
2024-10-10,2.24,CA_253591,47
2024-10-11,2.65,CA_253591,47
2024-10-12,2.42,CA_253591,47
2024-10-13,2.46,CA_253591,47
2024-10-07,3.43,CA_253578,47
2024-10-08,2.85,CA_253578,47
2024-10-09,2.41,CA_253578,47
2024-10-10,2.23,CA_253578,47
2024-10-11,2.53,CA_253578,47
2024-10-12,2.39,CA_253578,47
2024-10-13,2.4,CA_253578,47
2024-10-07,2.74,CA_253559,61
2024-10-08,2.31,CA_253559,61
2024-10-09,2.01,CA_253559,61
2024-10-10,1.79,CA_253559,61
2024-10-11,2.05,CA_253559,61
2024-10-12,2.07,CA_253559,61
2024-10-13,2.03,CA_253559,61
2024-10-07,2.93,CA_253554,47
2024-10-08,2.47,CA_253554,47
2024-10-09,2.16,CA_253554,47
2024-10-10,1.94,CA_253554,47
2024-10-11,2.18,CA_253554,47
2024-10-12,2.23,CA_253554,47
2024-10-13,2.16,CA_253554,47
2024-10-07,2.41,CA_253544,47
2024-10-08,2.1,CA_253544,47
2024-10-09,1.74,CA_253544,47
2024-10-10,1.51,CA_253544,47
2024-10-11,1.84,CA_253544,47
2024-10-12,1.84,CA_253544,47
2024-10-13,1.8,CA_253544,47
2024-10-07,3.51,CA_253541,47
2024-10-08,2.99,CA_253541,47
2024-10-09,2.51,CA_253541,47
2024-10-10,2.24,CA_253541,47
2024-10-11,2.65,CA_253541,47
2024-10-12,2.42,CA_253541,47
2024-10-13,2.46,CA_253541,47
2024-10-07,3.47,CA_253537,47
2024-10-08,2.92,CA_253537,47
2024-10-09,2.42,CA_253537,47
2024-10-10,2.17,CA_253537,47
2024-10-11,2.51,CA_253537,47
2024-10-12,2.37,CA_253537,47
2024-10-13,2.4,CA_253537,47
2024-10-07,2.96,CA_253515,47
2024-10-08,2.48,CA_253515,47
2024-10-09,2.15,CA_253515,47
2024-10-10,1.91,CA_253515,47
2024-10-11,2.15,CA_253515,47
2024-10-12,2.22,CA_253515,47
2024-10-13,2.18,CA_253515,47
2024-10-07,3.64,CA_253496,47
2024-10-08,3.07,CA_253496,47
2024-10-09,2.6,CA_253496,47
2024-10-10,2.28,CA_253496,47
2024-10-11,2.51,CA_253496,47
2024-10-12,2.5,CA_253496,47
2024-10-13,2.5,CA_253496,47
2024-10-07,3.2,CA_253441,47
2024-10-08,2.74,CA_253441,47
2024-10-09,2.38,CA_253441,47
2024-10-10,2.09,CA_253441,47
2024-10-11,2.35,CA_253441,47
2024-10-12,2.38,CA_253441,47
2024-10-13,2.34,CA_253441,47
2024-10-07,3.38,CA_253433,61
2024-10-08,2.88,CA_253433,61
2024-10-09,2.42,CA_253433,61
2024-10-10,2.13,CA_253433,61
2024-10-11,2.36,CA_253433,61
2024-10-12,2.47,CA_253433,61
2024-10-13,2.45,CA_253433,61
2024-10-07,2.97,CA_253417,47
2024-10-08,2.48,CA_253417,47
2024-10-09,2.2,CA_253417,47
2024-10-10,1.92,CA_253417,47
2024-10-11,2.29,CA_253417,47
2024-10-12,2.18,CA_253417,47
2024-10-13,2.14,CA_253417,47
2024-10-07,2.74,CA_253402,47
2024-10-08,2.31,CA_253402,47
2024-10-09,2.01,CA_253402,47
2024-10-10,1.79,CA_253402,47
2024-10-11,2.05,CA_253402,47
2024-10-12,2.07,CA_253402,47
2024-10-13,2.03,CA_253402,47
2024-10-07,3.24,CA_253399,47
2024-10-08,2.82,CA_253399,47
2024-10-09,2.29,CA_253399,47
2024-10-10,2.09,CA_253399,47
2024-10-11,2.45,CA_253399,47
2024-10-12,2.28,CA_253399,47
2024-10-13,2.29,CA_253399,47
2024-10-07,2.57,CA_253386,47
2024-10-08,2.17,CA_253386,47
2024-10-09,1.82,CA_253386,47
2024-10-10,1.61,CA_253386,47
2024-10-11,1.91,CA_253386,47
2024-10-12,1.89,CA_253386,47
2024-10-13,1.88,CA_253386,47
2024-10-07,2.94,CA_253339,47
2024-10-08,2.45,CA_253339,47
2024-10-09,2.14,CA_253339,47
2024-10-10,1.93,CA_253339,47
2024-10-11,2.19,CA_253339,47
2024-10-12,2.21,CA_253339,47
2024-10-13,2.14,CA_253339,47
2024-10-07,3.27,CA_253321,61
2024-10-08,2.8,CA_253321,61
2024-10-09,2.41,CA_253321,61
2024-10-10,2.14,CA_253321,61
2024-10-11,2.39,CA_253321,61
2024-10-12,2.43,CA_253321,61
2024-10-13,2.37,CA_253321,61
2024-10-07,3.27,CA_253303,61
2024-10-08,2.8,CA_253303,61
2024-10-09,2.41,CA_253303,61
2024-10-10,2.14,CA_253303,61
2024-10-11,2.39,CA_253303,61
2024-10-12,2.43,CA_253303,61
2024-10-13,2.37,CA_253303,61
2024-10-07,3.43,CA_253284,61
2024-10-08,2.9,CA_253284,61
2024-10-09,2.53,CA_253284,61
2024-10-10,2.2,CA_253284,61
2024-10-11,2.46,CA_253284,61
2024-10-12,2.53,CA_253284,61
2024-10-13,2.51,CA_253284,61
2024-10-07,3.12,CA_253275,47
2024-10-08,2.64,CA_253275,47
2024-10-09,2.3,CA_253275,47
2024-10-10,2.1,CA_253275,47
2024-10-11,2.42,CA_253275,47
2024-10-12,2.3,CA_253275,47
2024-10-13,2.34,CA_253275,47
2024-10-07,3.12,CA_253254,47
2024-10-08,2.64,CA_253254,47
2024-10-09,2.3,CA_253254,47
2024-10-10,2.1,CA_253254,47
2024-10-11,2.42,CA_253254,47
2024-10-12,2.3,CA_253254,47
2024-10-13,2.34,CA_253254,47
2024-10-07,2.55,CA_253223,47
2024-10-08,2.15,CA_253223,47
2024-10-09,1.78,CA_253223,47
2024-10-10,1.6,CA_253223,47
2024-10-11,1.91,CA_253223,47
2024-10-12,1.89,CA_253223,47
2024-10-13,1.86,CA_253223,47
2024-10-07,3.3,CA_253185,61
2024-10-08,2.73,CA_253185,61
2024-10-09,2.36,CA_253185,61
2024-10-10,2.04,CA_253185,61
2024-10-11,2.36,CA_253185,61
2024-10-12,2.42,CA_253185,61
2024-10-13,2.31,CA_253185,61
2024-10-07,3.16,CA_253184,61
2024-10-08,2.64,CA_253184,61
2024-10-09,2.21,CA_253184,61
2024-10-10,1.96,CA_253184,61
2024-10-11,2.24,CA_253184,61
2024-10-12,2.33,CA_253184,61
2024-10-13,2.28,CA_253184,61
2024-10-07,3.21,CA_253132,47
2024-10-08,2.85,CA_253132,47
2024-10-09,2.39,CA_253132,47
2024-10-10,2.18,CA_253132,47
2024-10-11,2.48,CA_253132,47
2024-10-12,2.37,CA_253132,47
2024-10-13,2.39,CA_253132,47
2024-10-07,2.63,CA_253113,47
2024-10-08,2.21,CA_253113,47
2024-10-09,1.87,CA_253113,47
2024-10-10,1.68,CA_253113,47
2024-10-11,2.01,CA_253113,47
2024-10-12,2.01,CA_253113,47
2024-10-13,1.91,CA_253113,47
2024-10-07,3.39,CA_253080,47
2024-10-08,2.87,CA_253080,47
2024-10-09,2.46,CA_253080,47
2024-10-10,2.19,CA_253080,47
2024-10-11,2.42,CA_253080,47
2024-10-12,2.44,CA_253080,47
2024-10-13,2.42,CA_253080,47
2024-10-07,3.58,CA_253072,47
2024-10-08,2.99,CA_253072,47
2024-10-09,2.41,CA_253072,47
2024-10-10,2.29,CA_253072,47
2024-10-11,2.52,CA_253072,47
2024-10-12,2.37,CA_253072,47
2024-10-13,2.42,CA_253072,47
2024-10-07,3.3,CA_253047,61
2024-10-08,2.73,CA_253047,61
2024-10-09,2.36,CA_253047,61
2024-10-10,2.04,CA_253047,61
2024-10-11,2.36,CA_253047,61
2024-10-12,2.42,CA_253047,61
2024-10-13,2.31,CA_253047,61
2024-10-07,2.55,CA_253025,47
2024-10-08,2.15,CA_253025,47
2024-10-09,1.78,CA_253025,47
2024-10-10,1.6,CA_253025,47
2024-10-11,1.91,CA_253025,47
2024-10-12,1.89,CA_253025,47
2024-10-13,1.86,CA_253025,47
2024-10-07,3.81,CA_253002,47
2024-10-08,3.53,CA_253002,47
2024-10-09,2.86,CA_253002,47
2024-10-10,2.6,CA_253002,47
2024-10-11,2.92,CA_253002,47
2024-10-12,2.66,CA_253002,47
2024-10-13,2.84,CA_253002,47
2024-10-07,4.49,CA_252973,47
2024-10-08,4.14,CA_252973,47
2024-10-09,3.46,CA_252973,47
2024-10-10,3.09,CA_252973,47
2024-10-11,3.26,CA_252973,47
2024-10-12,2.88,CA_252973,47
2024-10-13,3.13,CA_252973,47
2024-10-07,3.81,CA_252935,61
2024-10-08,3.83,CA_252935,61
2024-10-09,3.58,CA_252935,61
2024-10-10,3.1,CA_252935,61
2024-10-11,3.29,CA_252935,61
2024-10-12,3.35,CA_252935,61
2024-10-13,3.51,CA_252935,61
2024-10-07,3.75,CA_252928,61
2024-10-08,4.03,CA_252928,61
2024-10-09,3.82,CA_252928,61
2024-10-10,3.16,CA_252928,61
2024-10-11,3.4,CA_252928,61
2024-10-12,3.71,CA_252928,61
2024-10-13,3.74,CA_252928,61
2024-10-07,3.95,CA_252919,61
2024-10-08,3.85,CA_252919,61
2024-10-09,3.66,CA_252919,61
2024-10-10,3.22,CA_252919,61
2024-10-11,3.47,CA_252919,61
2024-10-12,3.31,CA_252919,61
2024-10-13,3.46,CA_252919,61
2024-10-07,3.59,CA_252913,47
2024-10-08,4.25,CA_252913,47
2024-10-09,4.09,CA_252913,47
2024-10-10,3.32,CA_252913,47
2024-10-11,3.36,CA_252913,47
2024-10-12,3.91,CA_252913,47
2024-10-13,3.68,CA_252913,47
2024-10-07,4.57,CA_252904,47
2024-10-08,5.27,CA_252904,47
2024-10-09,4.92,CA_252904,47
2024-10-10,3.96,CA_252904,47
2024-10-11,4.05,CA_252904,47
2024-10-12,3.88,CA_252904,47
2024-10-13,3.86,CA_252904,47
2024-10-07,4.02,CA_252887,47
2024-10-08,4.61,CA_252887,47
2024-10-09,4.27,CA_252887,47
2024-10-10,3.52,CA_252887,47
2024-10-11,3.71,CA_252887,47
2024-10-12,3.55,CA_252887,47
2024-10-13,3.47,CA_252887,47
2024-10-07,4.27,CA_252874,47
2024-10-08,4.98,CA_252874,47
2024-10-09,4.46,CA_252874,47
2024-10-10,3.6,CA_252874,47
2024-10-11,3.9,CA_252874,47
2024-10-12,3.56,CA_252874,47
2024-10-13,3.54,CA_252874,47
2024-10-07,4.21,CA_252861,47
2024-10-08,4.71,CA_252861,47
2024-10-09,4.21,CA_252861,47
2024-10-10,3.55,CA_252861,47
2024-10-11,3.6,CA_252861,47
2024-10-12,3.39,CA_252861,47
2024-10-13,3.38,CA_252861,47
2024-10-07,4.56,CA_252828,69
2024-10-08,4.78,CA_252828,69
2024-10-09,4.08,CA_252828,69
2024-10-10,3.6,CA_252828,69
2024-10-11,3.69,CA_252828,69
2024-10-12,3.22,CA_252828,69
2024-10-13,3.43,CA_252828,69
2024-10-07,4.22,CA_252809,47
2024-10-08,4.51,CA_252809,47
2024-10-09,3.98,CA_252809,47
2024-10-10,3.37,CA_252809,47
2024-10-11,3.48,CA_252809,47
2024-10-12,3.08,CA_252809,47
2024-10-13,3.29,CA_252809,47
2024-10-07,4.41,CA_252774,47
2024-10-08,4.57,CA_252774,47
2024-10-09,4.15,CA_252774,47
2024-10-10,3.52,CA_252774,47
2024-10-11,3.69,CA_252774,47
2024-10-12,3.21,CA_252774,47
2024-10-13,3.42,CA_252774,47
2024-10-07,4.55,CA_252754,47
2024-10-08,4.33,CA_252754,47
2024-10-09,3.72,CA_252754,47
2024-10-10,3.24,CA_252754,47
2024-10-11,3.49,CA_252754,47
2024-10-12,2.94,CA_252754,47
2024-10-13,3.18,CA_252754,47
2024-10-07,4.48,CA_252753,47
2024-10-08,4.51,CA_252753,47
2024-10-09,3.97,CA_252753,47
2024-10-10,3.38,CA_252753,47
2024-10-11,3.59,CA_252753,47
2024-10-12,3.11,CA_252753,47
2024-10-13,3.36,CA_252753,47
2024-10-07,4.55,CA_252751,47
2024-10-08,4.33,CA_252751,47
2024-10-09,3.72,CA_252751,47
2024-10-10,3.24,CA_252751,47
2024-10-11,3.49,CA_252751,47
2024-10-12,2.94,CA_252751,47
2024-10-13,3.18,CA_252751,47
2024-10-07,4.06,CA_252720,47
2024-10-08,3.83,CA_252720,47
2024-10-09,3.25,CA_252720,47
2024-10-10,2.9,CA_252720,47
2024-10-11,3.05,CA_252720,47
2024-10-12,2.69,CA_252720,47
2024-10-13,2.99,CA_252720,47
2024-10-07,4.61,CA_252716,47
2024-10-08,4.39,CA_252716,47
2024-10-09,3.7,CA_252716,47
2024-10-10,3.3,CA_252716,47
2024-10-11,3.52,CA_252716,47
2024-10-12,3.07,CA_252716,47
2024-10-13,3.29,CA_252716,47
2024-10-07,4.06,CA_252711,69
2024-10-08,3.83,CA_252711,69
2024-10-09,3.25,CA_252711,69
2024-10-10,2.9,CA_252711,69
2024-10-11,3.05,CA_252711,69
2024-10-12,2.69,CA_252711,69
2024-10-13,2.99,CA_252711,69
2024-10-07,3.99,CA_252702,122
2024-10-08,3.34,CA_252702,122
2024-10-09,2.75,CA_252702,122
2024-10-10,2.53,CA_252702,122
2024-10-11,2.81,CA_252702,122
2024-10-12,2.53,CA_252702,122
2024-10-13,2.78,CA_252702,122
2024-10-07,4.05,CA_252701,47
2024-10-08,3.46,CA_252701,47
2024-10-09,2.9,CA_252701,47
2024-10-10,2.64,CA_252701,47
2024-10-11,2.9,CA_252701,47
2024-10-12,2.58,CA_252701,47
2024-10-13,2.77,CA_252701,47
2024-10-07,3.89,CA_252657,47
2024-10-08,3.43,CA_252657,47
2024-10-09,2.98,CA_252657,47
2024-10-10,2.72,CA_252657,47
2024-10-11,2.95,CA_252657,47
2024-10-12,2.57,CA_252657,47
2024-10-13,2.75,CA_252657,47
2024-10-07,4.08,CA_252652,47
2024-10-08,3.47,CA_252652,47
2024-10-09,3.06,CA_252652,47
2024-10-10,2.74,CA_252652,47
2024-10-11,3.02,CA_252652,47
2024-10-12,2.61,CA_252652,47
2024-10-13,2.89,CA_252652,47
2024-10-07,4.18,CA_252645,47
2024-10-08,3.73,CA_252645,47
2024-10-09,3.16,CA_252645,47
2024-10-10,2.88,CA_252645,47
2024-10-11,3.11,CA_252645,47
2024-10-12,2.72,CA_252645,47
2024-10-13,2.96,CA_252645,47
2024-10-07,4.05,CA_252626,47
2024-10-08,3.46,CA_252626,47
2024-10-09,2.9,CA_252626,47
2024-10-10,2.64,CA_252626,47
2024-10-11,2.9,CA_252626,47
2024-10-12,2.58,CA_252626,47
2024-10-13,2.77,CA_252626,47
2024-10-07,4.19,CA_252621,47
2024-10-08,3.47,CA_252621,47
2024-10-09,2.96,CA_252621,47
2024-10-10,2.59,CA_252621,47
2024-10-11,2.89,CA_252621,47
2024-10-12,2.48,CA_252621,47
2024-10-13,2.77,CA_252621,47
2024-10-07,4.19,CA_252618,47
2024-10-08,3.47,CA_252618,47
2024-10-09,2.96,CA_252618,47
2024-10-10,2.59,CA_252618,47
2024-10-11,2.89,CA_252618,47
2024-10-12,2.48,CA_252618,47
2024-10-13,2.77,CA_252618,47
2024-10-07,4.26,CA_252577,47
2024-10-08,4.96,CA_252577,47
2024-10-09,4.61,CA_252577,47
2024-10-10,3.74,CA_252577,47
2024-10-11,3.9,CA_252577,47
2024-10-12,3.68,CA_252577,47
2024-10-13,3.79,CA_252577,47
2024-10-07,4.47,CA_252567,47
2024-10-08,5.12,CA_252567,47
2024-10-09,4.79,CA_252567,47
2024-10-10,3.84,CA_252567,47
2024-10-11,3.97,CA_252567,47
2024-10-12,3.79,CA_252567,47
2024-10-13,3.82,CA_252567,47
2024-10-07,4.3,CA_252549,47
2024-10-08,4.89,CA_252549,47
2024-10-09,4.56,CA_252549,47
2024-10-10,3.72,CA_252549,47
2024-10-11,3.9,CA_252549,47
2024-10-12,3.69,CA_252549,47
2024-10-13,3.71,CA_252549,47
2024-10-07,4.02,CA_252538,47
2024-10-08,4.61,CA_252538,47
2024-10-09,4.27,CA_252538,47
2024-10-10,3.52,CA_252538,47
2024-10-11,3.71,CA_252538,47
2024-10-12,3.55,CA_252538,47
2024-10-13,3.47,CA_252538,47
2024-10-07,4.3,CA_252534,47
2024-10-08,4.89,CA_252534,47
2024-10-09,4.56,CA_252534,47
2024-10-10,3.72,CA_252534,47
2024-10-11,3.9,CA_252534,47
2024-10-12,3.69,CA_252534,47
2024-10-13,3.71,CA_252534,47
2024-10-07,4.24,CA_252530,47
2024-10-08,4.85,CA_252530,47
2024-10-09,4.42,CA_252530,47
2024-10-10,3.63,CA_252530,47
2024-10-11,3.76,CA_252530,47
2024-10-12,3.56,CA_252530,47
2024-10-13,3.5,CA_252530,47
2024-10-07,4.62,CA_252486,47
2024-10-08,4.98,CA_252486,47
2024-10-09,4.37,CA_252486,47
2024-10-10,3.7,CA_252486,47
2024-10-11,3.8,CA_252486,47
2024-10-12,3.34,CA_252486,47
2024-10-13,3.54,CA_252486,47
2024-10-07,4.44,CA_252479,47
2024-10-08,4.92,CA_252479,47
2024-10-09,4.38,CA_252479,47
2024-10-10,3.6,CA_252479,47
2024-10-11,3.74,CA_252479,47
2024-10-12,3.49,CA_252479,47
2024-10-13,3.51,CA_252479,47
2024-10-07,4.76,CA_252463,69
2024-10-08,4.87,CA_252463,69
2024-10-09,4.29,CA_252463,69
2024-10-10,3.58,CA_252463,69
2024-10-11,3.71,CA_252463,69
2024-10-12,3.19,CA_252463,69
2024-10-13,3.44,CA_252463,69
2024-10-07,4.76,CA_252462,69
2024-10-08,4.87,CA_252462,69
2024-10-09,4.29,CA_252462,69
2024-10-10,3.58,CA_252462,69
2024-10-11,3.71,CA_252462,69
2024-10-12,3.19,CA_252462,69
2024-10-13,3.44,CA_252462,69
2024-10-07,4.56,CA_252444,47
2024-10-08,4.78,CA_252444,47
2024-10-09,4.08,CA_252444,47
2024-10-10,3.6,CA_252444,47
2024-10-11,3.69,CA_252444,47
2024-10-12,3.22,CA_252444,47
2024-10-13,3.43,CA_252444,47
2024-10-07,4.25,CA_252439,47
2024-10-08,4.32,CA_252439,47
2024-10-09,3.77,CA_252439,47
2024-10-10,3.23,CA_252439,47
2024-10-11,3.34,CA_252439,47
2024-10-12,2.93,CA_252439,47
2024-10-13,3.17,CA_252439,47
2024-10-07,4.31,CA_252417,47
2024-10-08,4.62,CA_252417,47
2024-10-09,3.97,CA_252417,47
2024-10-10,3.42,CA_252417,47
2024-10-11,3.65,CA_252417,47
2024-10-12,3.12,CA_252417,47
2024-10-13,3.33,CA_252417,47
2024-10-07,4.43,CA_252400,47
2024-10-08,4.73,CA_252400,47
2024-10-09,4.1,CA_252400,47
2024-10-10,3.56,CA_252400,47
2024-10-11,3.77,CA_252400,47
2024-10-12,3.25,CA_252400,47
2024-10-13,3.47,CA_252400,47
2024-10-07,4.3,CA_252397,47
2024-10-08,4.55,CA_252397,47
2024-10-09,4.02,CA_252397,47
2024-10-10,3.42,CA_252397,47
2024-10-11,3.56,CA_252397,47
2024-10-12,3.18,CA_252397,47
2024-10-13,3.34,CA_252397,47
2024-10-07,4.49,CA_252374,47
2024-10-08,4.54,CA_252374,47
2024-10-09,3.92,CA_252374,47
2024-10-10,3.35,CA_252374,47
2024-10-11,3.67,CA_252374,47
2024-10-12,3.13,CA_252374,47
2024-10-13,3.35,CA_252374,47
2024-10-07,4.54,CA_252359,47
2024-10-08,4.26,CA_252359,47
2024-10-09,3.73,CA_252359,47
2024-10-10,3.24,CA_252359,47
2024-10-11,3.4,CA_252359,47
2024-10-12,2.9,CA_252359,47
2024-10-13,3.18,CA_252359,47
2024-10-07,4.03,CA_252334,47
2024-10-08,3.7,CA_252334,47
2024-10-09,3.18,CA_252334,47
2024-10-10,2.85,CA_252334,47
2024-10-11,3.04,CA_252334,47
2024-10-12,2.68,CA_252334,47
2024-10-13,2.87,CA_252334,47
2024-10-07,4.06,CA_252322,47
2024-10-08,3.83,CA_252322,47
2024-10-09,3.25,CA_252322,47
2024-10-10,2.9,CA_252322,47
2024-10-11,3.05,CA_252322,47
2024-10-12,2.69,CA_252322,47
2024-10-13,2.99,CA_252322,47
2024-10-07,4.11,CA_252301,47
2024-10-08,3.71,CA_252301,47
2024-10-09,3.16,CA_252301,47
2024-10-10,2.82,CA_252301,47
2024-10-11,3.11,CA_252301,47
2024-10-12,2.75,CA_252301,47
2024-10-13,2.97,CA_252301,47
2024-10-07,4.18,CA_252296,47
2024-10-08,3.73,CA_252296,47
2024-10-09,3.16,CA_252296,47
2024-10-10,2.88,CA_252296,47
2024-10-11,3.11,CA_252296,47
2024-10-12,2.72,CA_252296,47
2024-10-13,2.96,CA_252296,47
2024-10-07,4.27,CA_252254,47
2024-10-08,3.68,CA_252254,47
2024-10-09,2.99,CA_252254,47
2024-10-10,2.72,CA_252254,47
2024-10-11,3.07,CA_252254,47
2024-10-12,2.57,CA_252254,47
2024-10-13,2.9,CA_252254,47
2024-10-07,4.19,CA_252232,47
2024-10-08,3.47,CA_252232,47
2024-10-09,2.96,CA_252232,47
2024-10-10,2.59,CA_252232,47
2024-10-11,2.89,CA_252232,47
2024-10-12,2.48,CA_252232,47
2024-10-13,2.77,CA_252232,47
2024-10-07,4.05,CA_252230,47
2024-10-08,3.46,CA_252230,47
2024-10-09,2.9,CA_252230,47
2024-10-10,2.64,CA_252230,47
2024-10-11,2.9,CA_252230,47
2024-10-12,2.58,CA_252230,47
2024-10-13,2.77,CA_252230,47
2024-10-07,3.99,CA_252203,47
2024-10-08,3.36,CA_252203,47
2024-10-09,2.86,CA_252203,47
2024-10-10,2.54,CA_252203,47
2024-10-11,2.9,CA_252203,47
2024-10-12,2.57,CA_252203,47
2024-10-13,2.75,CA_252203,47
2024-10-07,3.9,CA_252196,47
2024-10-08,3.31,CA_252196,47
2024-10-09,2.73,CA_252196,47
2024-10-10,2.51,CA_252196,47
2024-10-11,2.76,CA_252196,47
2024-10-12,2.5,CA_252196,47
2024-10-13,2.7,CA_252196,47
2024-10-07,3.9,CA_252183,47
2024-10-08,3.31,CA_252183,47
2024-10-09,2.73,CA_252183,47
2024-10-10,2.51,CA_252183,47
2024-10-11,2.76,CA_252183,47
2024-10-12,2.5,CA_252183,47
2024-10-13,2.7,CA_252183,47
2024-10-07,4.41,CA_252118,47
2024-10-08,5.19,CA_252118,47
2024-10-09,4.76,CA_252118,47
2024-10-10,3.86,CA_252118,47
2024-10-11,4.13,CA_252118,47
2024-10-12,3.92,CA_252118,47
2024-10-13,3.9,CA_252118,47
2024-10-07,3.85,CA_252089,69
2024-10-08,4.22,CA_252089,69
2024-10-09,4.01,CA_252089,69
2024-10-10,3.24,CA_252089,69
2024-10-11,3.46,CA_252089,69
2024-10-12,3.31,CA_252089,69
2024-10-13,3.26,CA_252089,69
2024-10-07,4.2,CA_252046,47
2024-10-08,4.71,CA_252046,47
2024-10-09,4.19,CA_252046,47
2024-10-10,3.58,CA_252046,47
2024-10-11,3.81,CA_252046,47
2024-10-12,3.4,CA_252046,47
2024-10-13,3.48,CA_252046,47
2024-10-07,4.49,CA_252031,47
2024-10-08,4.14,CA_252031,47
2024-10-09,3.46,CA_252031,47
2024-10-10,3.09,CA_252031,47
2024-10-11,3.26,CA_252031,47
2024-10-12,2.88,CA_252031,47
2024-10-13,3.13,CA_252031,47
2024-10-07,4.61,CA_252027,69
2024-10-08,4.39,CA_252027,69
2024-10-09,3.7,CA_252027,69
2024-10-10,3.3,CA_252027,69
2024-10-11,3.52,CA_252027,69
2024-10-12,3.07,CA_252027,69
2024-10-13,3.29,CA_252027,69
2024-10-07,4.14,CA_252007,47
2024-10-08,3.58,CA_252007,47
2024-10-09,3.1,CA_252007,47
2024-10-10,2.74,CA_252007,47
2024-10-11,3.0,CA_252007,47
2024-10-12,2.61,CA_252007,47
2024-10-13,2.85,CA_252007,47
2024-10-07,4.25,CA_251995,69
2024-10-08,4.51,CA_251995,69
2024-10-09,4.27,CA_251995,69
2024-10-10,3.73,CA_251995,69
2024-10-11,3.69,CA_251995,69
2024-10-12,3.57,CA_251995,69
2024-10-13,3.53,CA_251995,69
2024-10-07,4.18,CA_251986,47
2024-10-08,3.73,CA_251986,47
2024-10-09,3.16,CA_251986,47
2024-10-10,2.88,CA_251986,47
2024-10-11,3.11,CA_251986,47
2024-10-12,2.72,CA_251986,47
2024-10-13,2.96,CA_251986,47
2024-10-07,4.53,CA_251982,69
2024-10-08,4.4,CA_251982,69
