OPENET_ID,CROP_2023,.geo
CA_250617,69,"{""type"":""Point"",""coordinates"":[-121.29717988702602,36.41202418995968]}"
CA_250791,69,"{""type"":""Point"",""coordinates"":[-121.3107334827705,36.416150399529336]}"
CA_250911,69,"{""type"":""Point"",""coordinates"":[-121.20257898102828,36.264207149909346]}"
CA_250917,61,"{""type"":""Point"",""coordinates"":[-121.19424755796778,36.25217332892855]}"
CA_250979,61,"{""type"":""Point"",""coordinates"":[-121.01782500395898,36.149892175348874]}"
CA_251043,69,"{""type"":""Point"",""coordinates"":[-120.92672590292025,35.89218632497442]}"
CA_251195,61,"{""type"":""Point"",""coordinates"":[-121.35588472217997,36.4638778049513]}"
CA_251920,69,"{""type"":""Point"",""coordinates"":[-121.3090354331712,36.41596412524842]}"
CA_252462,69,"{""type"":""Point"",""coordinates"":[-121.20596852682192,36.257173664011695]}"
CA_252463,69,"{""type"":""Point"",""coordinates"":[-121.2036445532842,36.25288958633]}"
CA_252828,69,"{""type"":""Point"",""coordinates"":[-121.22659319513363,36.28257520342053]}"
CA_250660,69,"{""type"":""Point"",""coordinates"":[-121.40060072180941,36.272439723380664]}"
CA_247396,69,"{""type"":""Point"",""coordinates"":[-121.34790619276421,36.33218317536356]}"
CA_248086,69,"{""type"":""Point"",""coordinates"":[-121.36895679857298,36.36101131443519]}"
CA_249176,69,"{""type"":""Point"",""coordinates"":[-121.4111358374252,36.51260161616427]}"
CA_249462,69,"{""type"":""Point"",""coordinates"":[-121.39451005481668,36.485280240944]}"
CA_244144,61,"{""type"":""Point"",""coordinates"":[-121.55410568656099,36.549149851838436]}"
CA_246364,69,"{""type"":""Point"",""coordinates"":[-121.23524184826627,36.45649693440798]}"
CA_246593,61,"{""type"":""Point"",""coordinates"":[-121.01296467078379,35.89049797643266]}"
CA_246679,69,"{""type"":""Point"",""coordinates"":[-121.24304066845026,36.45935997744]}"
CA_247271,69,"{""type"":""Point"",""coordinates"":[-121.04008982537079,36.158194501720146]}"
CA_247976,69,"{""type"":""Point"",""coordinates"":[-121.37128516185405,36.51959350732708]}"
CA_248409,69,"{""type"":""Point"",""coordinates"":[-121.36771790466922,36.38149528964431]}"
CA_249088,69,"{""type"":""Point"",""coordinates"":[-121.53012786996136,36.52466565690055]}"
CA_249601,69,"{""type"":""Point"",""coordinates"":[-121.34726221794601,36.3261704017471]}"
CA_249864,69,"{""type"":""Point"",""coordinates"":[-121.36940174703403,36.3777523692058]}"
CA_250500,69,"{""type"":""Point"",""coordinates"":[-121.36643900329777,36.363891444564175]}"
CA_250626,69,"{""type"":""Point"",""coordinates"":[-121.50060320544037,36.3470205510822]}"
CA_420803,72,"{""type"":""Point"",""coordinates"":[-121.36416875448901,36.3757008055486]}"
CA_420780,72,"{""type"":""Point"",""coordinates"":[-121.436919355294,36.42659504461101]}"
CA_420782,72,"{""type"":""Point"",""coordinates"":[-121.4829733390923,36.46224287249239]}"
CA_420824,72,"{""type"":""Point"",""coordinates"":[-121.46268501022244,36.448923540064776]}"
CA_244332,47,"{""type"":""Point"",""coordinates"":[-121.50092549700018,36.62498713660552]}"
CA_244437,47,"{""type"":""Point"",""coordinates"":[-121.55979222110686,36.621437059979904]}"
CA_244473,47,"{""type"":""Point"",""coordinates"":[-121.49574546348913,36.62069384286189]}"
CA_244491,47,"{""type"":""Point"",""coordinates"":[-121.55127378000762,36.62323611828221]}"
CA_244773,47,"{""type"":""Point"",""coordinates"":[-121.56773592204091,36.636227622736364]}"
CA_245291,47,"{""type"":""Point"",""coordinates"":[-121.5191947138959,36.62225341831824]}"
CA_245297,47,"{""type"":""Point"",""coordinates"":[-121.56829389524805,36.63108767752823]}"
CA_244380,47,"{""type"":""Point"",""coordinates"":[-121.51948572708935,36.62126726873568]}"
CA_244478,47,"{""type"":""Point"",""coordinates"":[-121.55412410259954,36.62400367837836]}"
CA_244870,47,"{""type"":""Point"",""coordinates"":[-121.55586266022544,36.62431884953463]}"
CA_245296,47,"{""type"":""Point"",""coordinates"":[-121.52403186298149,36.62039091975793]}"
CA_244427,47,"{""type"":""Point"",""coordinates"":[-121.5214545012965,36.620723464470444]}"
CA_254976,47,"{""type"":""Point"",""coordinates"":[-121.5594598629336,36.65700013741577]}"
CA_244025,47,"{""type"":""Point"",""coordinates"":[-121.5050992954225,36.55378140237416]}"
CA_244207,47,"{""type"":""Point"",""coordinates"":[-121.55245049965694,36.61466752354917]}"
CA_245193,47,"{""type"":""Point"",""coordinates"":[-121.52553936004949,36.604373194876516]}"
CA_244073,47,"{""type"":""Point"",""coordinates"":[-121.46518894853588,36.55425674918912]}"
CA_244402,47,"{""type"":""Point"",""coordinates"":[-121.53021758322446,36.591955807941034]}"
CA_245184,47,"{""type"":""Point"",""coordinates"":[-121.50146021941136,36.593844297676114]}"
CA_245467,47,"{""type"":""Point"",""coordinates"":[-121.48100163148784,36.57747125809899]}"
CA_245818,47,"{""type"":""Point"",""coordinates"":[-121.5244251428699,36.59572131787612]}"
CA_245905,47,"{""type"":""Point"",""coordinates"":[-121.41402025413853,36.453217425355305]}"
CA_247304,47,"{""type"":""Point"",""coordinates"":[-121.4745312736388,36.477254681789695]}"
CA_248505,47,"{""type"":""Point"",""coordinates"":[-121.28658118212577,36.40922270438713]}"
CA_249774,47,"{""type"":""Point"",""coordinates"":[-121.34438279347141,36.398565959738534]}"
CA_251129,47,"{""type"":""Point"",""coordinates"":[-121.21808611920557,36.329313125059485]}"
CA_252374,47,"{""type"":""Point"",""coordinates"":[-121.30786938291719,36.395741991780945]}"
CA_252753,47,"{""type"":""Point"",""coordinates"":[-121.28945418864126,36.410475999747796]}"
CA_252754,47,"{""type"":""Point"",""coordinates"":[-121.35204414637363,36.40737185477996]}"
CA_244849,47,"{""type"":""Point"",""coordinates"":[-121.53649909016531,36.600903251113614]}"
CA_244928,47,"{""type"":""Point"",""coordinates"":[-121.55912285367259,36.64550775592782]}"
CA_245553,47,"{""type"":""Point"",""coordinates"":[-121.52984882634831,36.54832378075672]}"
CA_245691,47,"{""type"":""Point"",""coordinates"":[-121.50539819827715,36.60397525312356]}"
CA_246318,47,"{""type"":""Point"",""coordinates"":[-121.21326409484632,36.32364658183943]}"
CA_246965,47,"{""type"":""Point"",""coordinates"":[-121.39114570620522,36.41677992841273]}"
CA_247155,47,"{""type"":""Point"",""coordinates"":[-121.36799323981505,36.43812418131358]}"
CA_249248,47,"{""type"":""Point"",""coordinates"":[-121.34365793096848,36.401041623286666]}"
CA_250208,47,"{""type"":""Point"",""coordinates"":[-121.47541325420869,36.47975115483836]}"
CA_250388,47,"{""type"":""Point"",""coordinates"":[-121.15029349828143,36.25791002334058]}"
CA_250803,47,"{""type"":""Point"",""coordinates"":[-121.35266348246364,36.40136044724053]}"
CA_251179,47,"{""type"":""Point"",""coordinates"":[-121.44740993680968,36.55629895341823]}"
CA_251610,47,"{""type"":""Point"",""coordinates"":[-121.47485519603129,36.48261285684338]}"
CA_251928,47,"{""type"":""Point"",""coordinates"":[-121.34121735938515,36.40670416072068]}"
CA_252046,47,"{""type"":""Point"",""coordinates"":[-121.32828264182297,36.339890524391166]}"
CA_252203,47,"{""type"":""Point"",""coordinates"":[-121.55554651647904,36.59577892278162]}"
CA_252417,47,"{""type"":""Point"",""coordinates"":[-121.22465286857476,36.298259121477045]}"
CA_252626,47,"{""type"":""Point"",""coordinates"":[-121.49650805783016,36.567258363537476]}"
CA_253541,47,"{""type"":""Point"",""coordinates"":[-121.60675373405856,36.65420599360473]}"
CA_251476,47,"{""type"":""Point"",""coordinates"":[-121.40942125435339,36.47691856397511]}"
CA_244053,47,"{""type"":""Point"",""coordinates"":[-121.5436731307111,36.553406349129915]}"
CA_256150,47,"{""type"":""Point"",""coordinates"":[-121.6195997736382,36.76747956238692]}"
CA_257597,47,"{""type"":""Point"",""coordinates"":[-121.62561768868822,36.76799214770807]}"
CA_244758,47,"{""type"":""Point"",""coordinates"":[-121.621798357271,36.59821477664376]}"
CA_245078,47,"{""type"":""Point"",""coordinates"":[-121.61601232684822,36.60499245994831]}"
CA_245432,47,"{""type"":""Point"",""coordinates"":[-121.61626707452456,36.60334060596056]}"
CA_255878,47,"{""type"":""Point"",""coordinates"":[-121.60762302981122,36.763279111282586]}"
CA_244574,47,"{""type"":""Point"",""coordinates"":[-121.61970553296351,36.614964756216764]}"
CA_245450,47,"{""type"":""Point"",""coordinates"":[-121.60829422948724,36.587323525913824]}"
CA_245736,47,"{""type"":""Point"",""coordinates"":[-121.49248500743818,36.61138123398791]}"
CA_253072,47,"{""type"":""Point"",""coordinates"":[-121.58957699153153,36.65703772455905]}"
CA_253884,47,"{""type"":""Point"",""coordinates"":[-121.62430155683543,36.62683984628694]}"
CA_254636,61,"{""type"":""Point"",""coordinates"":[-121.60690054028721,36.714603713214764]}"
CA_255029,47,"{""type"":""Point"",""coordinates"":[-121.59284104362737,36.638965879697665]}"
CA_244617,72,"{""type"":""Point"",""coordinates"":[-121.57813267283852,36.56081357002393]}"
CA_254835,47,"{""type"":""Point"",""coordinates"":[-121.5921998397458,36.64174476919861]}"
CA_256259,47,"{""type"":""Point"",""coordinates"":[-121.58145793929042,36.648649681762656]}"
CA_256509,47,"{""type"":""Point"",""coordinates"":[-121.58601402368733,36.66051586538262]}"
CA_245053,47,"{""type"":""Point"",""coordinates"":[-121.49953090516256,36.607471994959255]}"
CA_245281,47,"{""type"":""Point"",""coordinates"":[-121.5160633655187,36.587669004481356]}"
CA_245292,47,"{""type"":""Point"",""coordinates"":[-121.58661706876207,36.61348269966244]}"
CA_247535,47,"{""type"":""Point"",""coordinates"":[-121.04235532556265,36.171854828392235]}"
CA_247552,47,"{""type"":""Point"",""coordinates"":[-121.4470481475237,36.47586456350433]}"
CA_248482,47,"{""type"":""Point"",""coordinates"":[-121.09393589738298,36.21733295206143]}"
CA_249083,47,"{""type"":""Point"",""coordinates"":[-121.11777420246287,36.197838212556064]}"
CA_250757,47,"{""type"":""Point"",""coordinates"":[-121.36749449899915,36.459925547986]}"
CA_250919,47,"{""type"":""Point"",""coordinates"":[-121.1559990708749,36.242730112401745]}"
CA_251480,47,"{""type"":""Point"",""coordinates"":[-121.06202871738152,36.143454271553196]}"
CA_251688,47,"{""type"":""Point"",""coordinates"":[-121.27805188471311,36.373652401998385]}"
CA_251803,47,"{""type"":""Point"",""coordinates"":[-121.06054685123803,36.15251854072176]}"
CA_252577,47,"{""type"":""Point"",""coordinates"":[-120.93671239278048,36.05395425395664]}"
CA_252720,47,"{""type"":""Point"",""coordinates"":[-121.43668049911913,36.49561788165194]}"
CA_252874,47,"{""type"":""Point"",""coordinates"":[-121.03665443304611,36.175301172216294]}"
CA_252887,47,"{""type"":""Point"",""coordinates"":[-121.04234506270554,36.105519241855696]}"
CA_253496,47,"{""type"":""Point"",""coordinates"":[-121.57443607044138,36.694680654106506]}"
CA_255991,47,"{""type"":""Point"",""coordinates"":[-121.55529701805932,36.65239798886917]}"
CA_256271,47,"{""type"":""Point"",""coordinates"":[-121.60548215629365,36.638681950641]}"
CA_244426,47,"{""type"":""Point"",""coordinates"":[-121.56764097976524,36.57057851161874]}"
CA_244686,47,"{""type"":""Point"",""coordinates"":[-121.52259025721226,36.577466484502544]}"
CA_244751,47,"{""type"":""Point"",""coordinates"":[-121.48451785209512,36.61352257124171]}"
CA_244845,47,"{""type"":""Point"",""coordinates"":[-121.58818604174198,36.603039291940924]}"
CA_245696,47,"{""type"":""Point"",""coordinates"":[-121.53492065220422,36.58268284165883]}"
CA_245850,47,"{""type"":""Point"",""coordinates"":[-121.51720898554446,36.62508342247305]}"
CA_246928,47,"{""type"":""Point"",""coordinates"":[-121.47680533365323,36.522293481837465]}"
CA_247454,47,"{""type"":""Point"",""coordinates"":[-121.3973945143725,36.45589267844582]}"
CA_247476,47,"{""type"":""Point"",""coordinates"":[-121.00328701369142,36.10109247371662]}"
CA_247653,47,"{""type"":""Point"",""coordinates"":[-121.24279798427713,36.34386013159769]}"
CA_249796,47,"{""type"":""Point"",""coordinates"":[-121.27441972743466,36.36765448759556]}"
CA_250502,47,"{""type"":""Point"",""coordinates"":[-121.50568769916744,36.5311300297436]}"
CA_250543,47,"{""type"":""Point"",""coordinates"":[-121.43637250808993,36.5273268114975]}"
CA_252007,47,"{""type"":""Point"",""coordinates"":[-121.46109553909281,36.54541460537128]}"
CA_252232,47,"{""type"":""Point"",""coordinates"":[-121.49161121933554,36.57877651354698]}"
CA_253591,47,"{""type"":""Point"",""coordinates"":[-121.60649389529644,36.652104008802546]}"
CA_252334,47,"{""type"":""Point"",""coordinates"":[-121.4441550793584,36.47488851090991]}"
CA_252444,47,"{""type"":""Point"",""coordinates"":[-121.23681086117482,36.28179666451336]}"
CA_254268,47,"{""type"":""Point"",""coordinates"":[-121.6097313712464,36.764525095566945]}"
CA_245547,47,"{""type"":""Point"",""coordinates"":[-121.56463323493443,36.55457746244097]}"
CA_245801,47,"{""type"":""Point"",""coordinates"":[-121.61564297005492,36.57804191348884]}"
CA_254527,47,"{""type"":""Point"",""coordinates"":[-121.58997149791719,36.71075045086118]}"
CA_247968,61,"{""type"":""Point"",""coordinates"":[-120.35890561770414,35.82490676261874]}"
CA_252935,61,"{""type"":""Point"",""coordinates"":[-120.36043425194474,35.82324016402184]}"
CA_250155,47,"{""type"":""Point"",""coordinates"":[-120.584787247882,35.79191798158313]}"
CA_249479,69,"{""type"":""Point"",""coordinates"":[-120.5642296584891,35.79892878249828]}"
CA_251078,61,"{""type"":""Point"",""coordinates"":[-120.53129906261913,35.808916128117325]}"
